Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M000.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M000.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M000.txt,neu,"[2.5000, 2.5000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M001.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M001.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M001.txt,xxx,"[2.5000, 3.0000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M002.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M002.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M002.txt,xxx,"[2.0000, 3.0000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M003.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M003.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M003.txt,neu,"[2.0000, 4.0000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M004.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M004.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M004.txt,fru,"[2.0000, 4.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M005.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M005.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M005.txt,fru,"[2.0000, 4.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M006.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M006.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M006.txt,fru,"[2.0000, 3.5000, 4.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M007.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M007.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M007.txt,fru,"[2.0000, 3.0000, 3.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M008.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M008.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M008.txt,fru,"[2.0000, 4.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M009.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M009.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M009.txt,fru,"[1.5000, 3.5000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M010.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M010.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M010.txt,fru,"[2.5000, 3.5000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M011.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M011.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M011.txt,fru,"[1.5000, 3.5000, 4.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M012.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M012.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M012.txt,fru,"[1.5000, 4.0000, 4.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M013.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M013.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M013.txt,fru,"[1.5000, 4.0000, 4.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M014.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M014.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M014.txt,fru,"[2.0000, 4.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M015.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M015.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M015.txt,fru,"[2.0000, 3.5000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M016.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M016.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M016.txt,xxx,"[2.0000, 3.5000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M017.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M017.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M017.txt,fru,"[2.0000, 3.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M018.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M018.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M018.txt,fru,"[2.0000, 4.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M019.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M019.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M019.txt,fru,"[2.5000, 4.0000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M020.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M020.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M020.txt,fru,"[2.0000, 3.5000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M021.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M021.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M021.txt,fru,"[2.0000, 3.5000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M022.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M022.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M022.txt,xxx,"[3.0000, 3.5000, 4.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M023.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M023.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M023.txt,fru,"[2.0000, 4.0000, 4.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro01/Ses05F_impro01_M024.txt,Session5/sentences/wav/Ses05F_impro01/Ses05F_impro01_M024.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro01/Ses05F_impro01_M024.txt,xxx,"[4.0000, 3.5000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M000.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M000.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M000.txt,neu,"[3.0000, 2.5000, 1.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M001.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M001.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M001.txt,xxx,"[2.5000, 2.5000, 1.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M002.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M002.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M002.txt,xxx,"[2.5000, 3.0000, 1.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M003.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M003.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M003.txt,xxx,"[2.5000, 3.0000, 1.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M004.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M004.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M004.txt,ang,"[1.5000, 2.5000, 1.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M005.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M005.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M005.txt,ang,"[1.5000, 2.5000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M006.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M006.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M006.txt,fru,"[1.5000, 3.0000, 1.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M007.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M007.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M007.txt,xxx,"[1.5000, 3.5000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M008.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M008.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M008.txt,fru,"[1.5000, 3.0000, 1.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M009.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M009.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M009.txt,xxx,"[1.5000, 3.0000, 1.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M010.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M010.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M010.txt,ang,"[2.0000, 3.5000, 2.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M011.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M011.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M011.txt,xxx,"[1.5000, 3.5000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M012.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M012.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M012.txt,xxx,"[1.5000, 3.0000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M013.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M013.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M013.txt,xxx,"[1.5000, 3.5000, 3.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M014.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M014.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M014.txt,ang,"[1.5000, 3.5000, 2.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M015.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M015.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M015.txt,ang,"[1.5000, 4.0000, 3.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M016.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M016.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M016.txt,fru,"[1.5000, 2.5000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M017.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M017.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M017.txt,xxx,"[1.5000, 4.0000, 3.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M018.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M018.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M018.txt,xxx,"[1.5000, 3.5000, 2.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M019.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M019.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M019.txt,sur,"[1.5000, 4.0000, 2.5000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M020.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M020.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M020.txt,xxx,"[1.5000, 3.0000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M021.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M021.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M021.txt,xxx,"[1.5000, 2.5000, 2.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M022.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M022.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M022.txt,xxx,"[1.5000, 3.5000, 1.0000]"
Session5/sentences/MOCAP_head/Ses05F_impro02/Ses05F_impro02_M023.txt,Session5/sentences/wav/Ses05F_impro02/Ses05F_impro02_M023.wav,Session5/sentences/MOCAP_rotated/Ses05F_impro02/Ses05F_impro02_M023.txt,xxx,"[1.5000, 3.5000, 2.0000]"
